stamp_s,x_m,y_m,yaw_rad,ot_overlap
39.299999121,89660.81343484028,43185.81115448128,-0.5864272443305203,0
39.399999119,89661.54442368213,43185.25480069547,-0.7979667516331257,0
39.499999117,89662.12286911579,43184.568691393215,-0.9671278076952317,0
39.549999115,89662.3731042862,43184.1968127241,-1.041200255638399,0
39.599999114,89662.59070501343,43183.81082374669,-1.1121645367733053,0
39.649999113,89662.77689530936,43183.41441675957,-1.190536249556492,0
39.699999112,89662.93114010378,43183.00718942836,-1.2857088122349412,0
39.749999111,89663.05345521863,43182.59407126577,-1.389368160399701,0
39.79999911,89663.12005532389,43182.17215042952,-1.4987682594213008,0
39.849999109,89663.15063082593,43181.7500842372,-1.61619506746414,0
39.949999107,89663.04856231833,43180.917271869715,-1.8194500826015927,0
40.049999104,89662.79579050126,43180.13505942314,-2.0057088478506664,0
40.199999101,89662.18687109654,43179.069967903306,-2.1565730200422224,0
40.2499991,89661.95967521369,43178.73915290907,-2.1986041658039475,0
40.299999099,89661.71597806964,43178.417129297486,-2.250280105678433,0
40.399999096,89661.17272610331,43177.81183543323,-2.352918056576234,0
40.499999094,89660.56797474224,43177.263630724345,-2.4456892746465684,0
40.549999093,89660.24728326009,43177.00742613813,-2.4869712982427545,0
40.599999092,89659.92004773421,43176.76571697356,-2.533732431596371,0
40.649999091,89659.57695473812,43176.53738570309,-2.5766838464521475,0
40.69999909,89659.2168372935,43176.33109374575,-2.616385349001613,0
40.799999088,89658.48791412443,43175.9503744241,-2.691860706174382,0
40.849999086,89658.11804011912,43175.77616012924,-2.7281550272805286,0
40.899999085,89657.73911257638,43175.616323574606,-2.7609744308598483,0
40.949999084,89657.3435626786,43175.47584853034,-2.7908294225085886,0
41.049999082,89656.55787330435,43175.210487953525,-2.828204588146858,0
41.14999908,89655.76680887993,43174.97138193217,-2.8553372869282065,0
41.199999079,89655.36701162261,43174.862495826455,-2.8623867235632257,0
41.249999077,89654.95983035682,43174.756742363366,-2.862834081758069,0
41.299999076,89654.56232813674,43174.639737768404,-2.859763569010764,0
41.399999074,89653.75761162261,43174.413195826455,-2.850349155366694,0
41.449999073,89653.3517786216,43174.295163350376,-2.8420892029206137,0
41.499999072,89652.94625402548,43174.17166102384,-2.831802201153012,0
41.59999907,89652.14277847584,43173.913558457745,-2.796833528273252,0
41.649999069,89651.7469134275,43173.7650925167,-2.7762457162494583,0
41.699999067,89651.35020143933,43173.61211688146,-2.7533814637582994,0
41.749999066,89650.961830169,43173.44995319619,-2.7283262434479925,0
41.799999065,89650.57269840324,43173.28242515642,-2.7011731911072605,0
41.849999064,89650.18547687933,43173.0945784678,-2.6723689274936744,0
41.899999063,89649.80556519772,43172.901008982524,-2.6355533114246255,0
41.949999062,89649.43429704609,43172.69420621511,-2.5972249814377557,0
41.999999061,89649.07340741546,43172.46457461458,-2.5542330825477264,0
42.04999906,89648.70927344444,43172.228896294444,-2.5108526999678356,0
42.149999057,89648.0353394062,43171.70179223916,-2.4150237668287313,0
42.199999056,89647.71539796688,43171.41419883064,-2.3572903132355734,0
42.249999055,89647.41300767723,43171.10601721397,-2.2962789454649184,0
42.299999054,89647.13593920796,43170.78184328224,-2.227398085051757,0
42.449999051,89646.42636069281,43169.69641437871,-2.004322779450266,0
42.49999905,89646.23713047241,43169.30553730609,-1.918107195895976,0
42.549999048,89646.09651133575,43168.89633995741,-1.8225922920038813,0
42.599999047,89645.99464492686,43168.47768094385,-1.7296890600598374,0
42.649999046,89645.93229974748,43168.0498531183,-1.6385036631115326,0
42.699999045,89645.90883486184,43167.62428500459,-1.5702600126235622,0
42.749999044,89645.92493911722,43167.19684359212,-1.4986865344156,0
42.799999043,89645.95482591492,43166.77147456448,-1.428855685949883,0
42.849999042,89646.03372835516,43166.35539697818,-1.3627460896873862,0
42.899999041,89646.12603376646,43165.9398380099,-1.2996467605256032,0
42.949999039,89646.2427008422,43165.536748352075,-1.2239798324433155,0
43.049999037,89646.57701360434,43164.75611464736,-1.0607555966634066,0
43.199999034,89647.30133919092,43163.70383920032,-0.8511549589490379,0
43.249999033,89647.5883479439,43163.38616246731,-0.7876469651228755,0
43.299999032,89647.89893010899,43163.08990440823,-0.7248211500651275,0
43.499999027,89649.27000103016,43162.08084175354,-0.5432547606173942,0
43.549999026,89649.63525452217,43161.867124515615,-0.4986473617785565,0
43.599999025,89650.01553858003,43161.6653058318,-0.45106935667342174,0
43.649999024,89650.40435106968,43161.48522446518,-0.4012430441006503,0
43.699999023,89650.80793904749,43161.32056387533,-0.3539853335922531,0
43.749999022,89651.21081774517,43161.17484242788,-0.310085865080894,0
43.79999902,89651.62958924747,43161.051378840275,-0.2682719242119831,0
43.849999019,89652.04707775211,43160.9449109306,-0.22611048970327197,0
43.899999018,89652.47068065291,43160.846615576185,-0.1864817378808881,0
43.949999017,89652.903257818,43160.773044028465,-0.14927889010376935,0
44.099999014,89654.21215225973,43160.64292128975,-0.034188781467619604,0
44.199999012,89655.09579102532,43160.63453973323,0.037498509156273674,0
44.24999901,89655.53320707638,43160.65535065782,0.07180653781623798,0
44.299999009,89655.97811631508,43160.691451883606,0.10772712225466546,0
44.449999006,89657.29504538381,43160.90513795478,0.2231500292768741,0
44.499999005,89657.73072011909,43161.00771725462,0.2623167583421007,0
44.549999004,89658.15751814052,43161.13264891412,0.30157816831308065,0
44.599999003,89658.58546692139,43161.26387016169,0.3450476514730787,0
44.699999,89659.42185894478,43161.59783894986,0.4373322078716652,0
44.749998999,89659.82277659328,43161.79478898992,0.48135875124508576,0
44.799998998,89660.2158720447,43162.008517217844,0.5238261908553341,0
44.849998997,89660.61067163598,43162.23469791339,0.5667142629799505,0
44.899998996,89660.98628691488,43162.48480673044,0.6088098789601102,0
44.949998995,89661.34652865108,43162.74940979677,0.6530335567456523,0
45.049998993,89662.0427954383,43163.32733444216,0.7403636065074904,0
45.199998989,89662.99945875646,43164.29372498037,0.8571278309742955,0
45.249998988,89663.29721816341,43164.64380723761,0.8905581115124651,0
45.299998987,89663.5791917693,43165.001477686405,0.9162260962362087,0
45.449998984,89664.38578590527,43166.11358190009,0.9641886978741712,0
45.499998982,89664.63845801628,43166.496061840044,0.9640422411363083,0
45.549998981,89664.90585124351,43166.87766143557,0.9582184530943999,0
45.59999898,89665.17251330201,43167.255921089854,0.943501582025497,0
45.649998979,89665.43931276076,43167.630146350326,0.9164806191395263,0
45.699998977999996,89665.72814343826,43167.991651620534,0.8807024460277564,0
45.749998977,89666.02256580986,43168.347108127375,0.8420571713516146,0
45.849998975,89666.66482113556,43169.015215257576,0.7523182345704963,0
45.899998974,89667.00861858654,43169.32777046494,0.6897117546206941,0
45.949998972,89667.36901465213,43169.61859649856,0.6272370121064805,0
46.099998969,89668.54905604986,43170.3107892558,0.37021373640708755,0
46.199998967,89669.4187856273,43170.588823993865,0.19956889231483965,0
46.249998966,89669.8622138811,43170.67370536648,0.11471198183979767,0
46.299998965,89670.31162895764,43170.71823179392,0.03042982091503115,0
46.449998961,89671.64141948592,43170.62449304413,-0.21603055199708807,0
46.49999896,89672.07596064494,43170.522459047264,-0.2786308453873018,0
46.549998959,89672.49318020651,43170.38938163288,-0.34123113877751554,0
46.599998958,89672.90332454706,43170.23888582397,-0.39846381021190214,0
46.649998957,89673.29570285002,43170.06303721032,-0.45720082695090597,0
46.699998956,89673.68044330986,43169.865472473306,-0.5218112652417525,0
46.749998955,89674.0558261881,43169.64041940285,-0.5913923664265962,0
46.799998953,89674.40514861765,43169.38912417687,-0.6540614342005051,0
46.849998952,89674.74768922493,43169.11428873995,-0.7088518799293859,0
46.899998951,89675.07541565977,43168.826269195735,-0.7588356616604643,0
46.94999895,89675.3762112917,43168.51634251722,-0.8056063751603301,0
47.049998948,89675.96339130335,43167.86565894286,-0.8851197474334362,0
47.199998944,89676.74513325974,43166.80432370887,-0.9825744317760823,0
47.249998943,89676.9789563866,43166.43136025946,-1.0164509259419459,0
47.299998942,89677.20798387285,43166.05281053453,-1.0398520994768679,0
47.449998939,89677.84022629651,43164.871549267446,-1.1159106207378475,0
47.549998937,89678.2095185239,43164.056200531726,-1.164051795443671,0
47.599998936,89678.38448956373,43163.640483941424,-1.1886121144138113,0
47.649998934,89678.5405627373,43163.21904121543,-1.2145129464685156,0
47.699998933,89678.70251165603,43162.79232133417,-1.2406758347723394,0
47.749998932,89678.84333676065,43162.363807952825,-1.2654048474090611,0
47.799998931,89678.96665600194,43161.92720341239,-1.2927520286481669,0
47.84999893,89679.08708031785,43161.4883188724,-1.3211944983990564,0
47.899998929,89679.1996761283,43161.045621372396,-1.353009260563835,0
47.949998928,89679.29153837259,43160.593978690355,-1.3905174356420826,0
48.049998925,89679.41839884625,43159.687748602904,-1.4645481886259082,0
48.099998924,89679.46870448014,43159.23005523013,-1.5024324951214036,0
48.199998922,89679.50100583378,43158.310452571444,-1.5784343635822364,0
48.249998921,89679.4921,43157.8494,-1.6226359768682697,0
48.29999892,89679.45551671942,43157.38883444373,-1.667976111845014,0
48.399998918,89679.33205520904,43156.46895904521,-1.767017651780008,0
48.449998917,89679.24473556371,43156.01727841121,-1.8166408063030686,0
48.499998915,89679.11865523686,43155.567443722444,-1.8676761261952692,0
48.549998914,89678.9723437978,43155.12575916595,-1.9201704896738243,0
48.599998913,89678.81409174313,43154.6954142901,-1.9725180319562543,0
48.649998912,89678.62982873824,43154.270299934964,-2.026181411324857,0
48.74999891,89678.18151466726,43153.45443412089,-2.149938814030388,0
48.849998908,89677.64854728483,43152.69660895983,-2.260780929260944,0
48.949998905,89677.0213398329,43152.005879948534,-2.3747560694282868,0
49.049998903,89676.33108395647,43151.383329889984,-2.4660414889139926,0
49.099998902,89675.96346897024,43151.096208894196,-2.5085418572823435,0
49.149998901000004,89675.58089334574,43150.82440887273,-2.546492520335076,0
49.1999989,89675.19364684146,43150.56106304798,-2.5840062149796426,0
49.249998899,89674.78765997065,43150.32271776717,-2.6202541488902313,0
49.299998898,89674.37806495767,43150.085478030116,-2.6569485301775257,0
49.399998895,89673.53293791211,43149.66884650427,-2.7270947696023797,0
49.449998894,89673.09923113626,43149.48205312855,-2.7575385257780214,0
49.499998893,89672.65785863453,43149.311509314044,-2.78963682714678,0
49.549998892,89672.20994355307,43149.15040511437,-2.8210408980405073,0
49.599998891,89671.75366624206,43149.00691210614,-2.8484937108664306,0
49.64999889,89671.29918671967,43148.86631816194,-2.8736020007480776,0
49.699998889,89670.83563612598,43148.74607204136,-2.8973394013674767,0
49.749998888,89670.36471871346,43148.636417947986,-2.9185598556887182,0
49.799998886,89669.89502680328,43148.53051104445,-2.936743612361133,0
49.849998885,89669.42550384147,43148.43300787515,-2.9521203402100205,0
49.949998883,89668.47099581506,43148.25635842257,-2.973760426707073,0
49.999998882,89667.9936558861,43148.178566443705,-2.977583394655742,0
50.049998881,89667.51706486518,43148.09651422355,-2.978094131927675,0
50.149998879,89666.55613988031,43147.937046925865,-2.9709476879766896,0
50.199998877,89666.07954537893,43147.85462763163,-2.961947554931918,0
50.249998876,89665.59551395041,43147.76699019436,-2.9491517495558983,0
50.299998875,89665.11941534403,43147.67425489082,-2.934263759426689,0
50.449998872,89663.70087878524,43147.33537743015,-2.8605751926046983,0
50.499998871,89663.23363122075,43147.20036983916,-2.829174769605611,0
50.54999887,89662.76703530445,43147.04831478561,-2.7842261039292326,0
50.599998869,89662.31792164884,43146.8724108153,-2.73290224396214,0
50.649998867,89661.86903883093,43146.67412912584,-2.6799452102367183,0
50.699998866,89661.43684128598,43146.45486984819,-2.6240717618142457,0
50.749998865,89661.02282419284,43146.205623686,-2.566956742061871,0
50.799998864,89660.61337029871,43145.94780176434,-2.5108066994168055,0
50.849998863,89660.23420721568,43145.64877223769,-2.4558763775262786,0
50.899998862,89659.86630178716,43145.342675734,-2.4009528087514993,0
50.99999886,89659.18130788191,43144.66561958183,-2.2941687636419776,0
51.049998858,89658.87249607318,43144.29928965862,-2.246001867512946,0
51.199998855,89658.05516886928,43143.10905884358,-2.083561017303004,0
51.249998854,89657.82261609017,43142.68485548228,-2.031629185117334,0
51.299998853,89657.61630112019,43142.24871861456,-1.973631180853714,0
51.44999885,89657.1384808363,43140.88948464307,-1.818239587007208,0
51.499998848,89657.02605337024,43140.42072739535,-1.7647675176720499,0
51.549998847,89656.94920404458,43139.94397049329,-1.7087100922723946,0
51.649998845,89656.85723759054,43138.98724980057,-1.6274213941442748,0
51.699998844,89656.83479987101,43138.506243345306,-1.594300256625408,0
51.799998842,89656.83620734929,43137.54070002216,-1.5447136503038612,0
51.849998841,89656.8477779297,43137.0562319818,-1.5264707498337036,0
51.899998839,89656.8796504085,43136.5723030858,-1.5203886563381612,0
51.949998838,89656.90334960494,43136.08780789867,-1.5192767229332547,0
52.049998836,89656.96191873535,43135.115638087795,-1.5318229315537966,0
52.199998833,89656.98850588009,43133.650134020354,-1.5877246418491975,0
52.249998832,89656.98445366356,43133.16560000554,-1.612714444765461,0
52.299998831,89656.96033785971,43132.6778345067,-1.6394872957152848,0
52.399998828,89656.86548450377,43131.706006211534,-1.6984269599519997,0
52.499998826,89656.72789338179,43130.746948739674,-1.7446902810525493,0
52.549998825,89656.63382996505,43130.267360351056,-1.7630336083975853,0
52.599998824,89656.53572361315,43129.79178761261,-1.7762523104467502,0
52.649998823,89656.44189235204,43129.315193763134,-1.7871303097771234,0
52.699998822,89656.32453169295,43128.84029035525,-1.8026541415311326,0
52.799998819,89656.0935554997,43127.89225962158,-1.860423590459096,0
52.849998818,89655.95240110901,43127.4255533485,-1.8900623238524636,0
52.899998817,89655.79551153789,43126.967280956895,-1.921442443455727,0
52.949998816,89655.62309798143,43126.51330992025,-1.9605695503486094,0
53.049998814,89655.22989139477,43125.62959280631,-2.056545684256412,0
53.149998812,89654.74382728898,43124.795173006656,-2.159096822493345,0
53.249998809,89654.19365465334,43124.0179644308,-2.263728747116629,0
53.299998808,89653.88434592597,43123.65630080339,-2.32564427112462,0
53.449998805,89652.84063525508,43122.70260044317,-2.534310097783155,0
53.499998804,89652.44567447607,43122.441463493,-2.6028546721433456,0
53.549998803,89652.03762827915,43122.20530895425,-2.662439283023191,0
53.6499988,89651.17812529152,43121.81232394276,-2.7876037262121742,0
53.699998799,89650.73436429705,43121.65503306628,-2.8392344059533015,0
53.749998798,89650.28372216788,43121.52496523954,-2.8853954032434483,0
53.799998797,89649.81946234853,43121.41235372846,-2.9279689151945605,0
53.849998796,89649.36338256465,43121.3220892352,-2.971973639528578,0
53.899998795,89648.89277101123,43121.24596723638,-3.01253084275305,0
53.949998794,89648.42206722664,43121.19005322783,-3.048110342301176,0
53.999998793,89647.95219799438,43121.153552509044,-3.0803045525146655,0
54.09999879,89646.99801521945,43121.11452324294,-3.1376166793837235,0
54.199998788,89646.03693372861,43121.13308780859,-3.1873662129456855,0
54.249998787,89645.56061967419,43121.15918561257,-3.2106325387773276,0
54.299998786,89645.08425865056,43121.19683485261,-3.230106838074354,0
54.449998782,89643.64839325368,43121.36949987472,-3.2948644031311356,0
54.499998781,89643.16461937079,43121.44390570395,-3.314395574770418,0
54.54999878,89642.68894537893,43121.532172368374,-3.333926746409701,0
54.599998779,89642.21320741708,43121.6263031127,-3.3538064070581903,0
54.649998778,89641.7378028618,43121.733756860114,-3.372986940912656,0
54.749998776,89640.79399743283,43121.9720875275,-3.408491294260723,0
54.799998775,89640.32743261168,43122.10813521156,-3.4285601514258732,0
54.849998774,89639.8592332902,43122.242628082764,-3.4524460818749017,0
54.899998772000004,89639.4008021903,43122.39985446749,-3.483655602025203,0
54.949998771,89638.94258463613,43122.5716723584,-3.51428588050539,0
55.049998769,89638.04094657881,43122.94688960515,-3.577585244946375,0
55.149998767,89637.173717042,43123.38551173627,-3.6524964327040697,0
55.199998766,89636.75792569296,43123.635585390526,-3.6927085874985623,0
55.249998765,89636.34761785952,43123.892077046905,-3.735509013598423,0
55.349998762,89635.55304700398,43124.45857903282,-3.816989895205766,0
55.399998761,89635.18787488797,43124.771971367874,-3.8617527329170933,0
55.44999876,89634.82626096053,43125.095233772954,-3.903042474865334,0
55.499998759,89634.47309375973,43125.434307244686,-3.9402842815473744,0
55.549998758,89634.13746573705,43125.790155706665,-3.975224762724773,0
55.599998757,89633.81581411079,43126.152210662345,-4.007777290691052,0
55.649998756,89633.50099508777,43126.52413751805,-4.031110088443893,0
55.699998755,89633.20326819844,43126.90510774127,-4.05161668233901,0
55.799998752,89632.61489633161,43127.67867535701,-4.08324132168805,0
55.849998751,89632.34134724284,43128.078862710725,-4.09463676718393,0
55.89999875,89632.06096027594,43128.47801016723,-4.10490865988035,0
55.949998749,89631.77977074197,43128.87641755479,-4.113163886536274,0
55.999998748,89631.50991108648,43129.28140884066,-4.117445882921653,0
56.049998747,89631.23672076242,43129.683883370686,-4.119931899927707,0
56.099998746,89630.96381397144,43130.09061996639,-4.121580239356483,0
56.149998744,89630.69087042332,43130.49729254364,-4.121441720171867,0
56.199998743,89630.42700060965,43130.90054534963,-4.120864265606961,0
56.249998742,89630.15158701115,43131.305469162995,-4.119618938784907,0
56.299998741,89629.87806241018,43131.7115525968,-4.117884721229688,0
56.399998739,89629.3304338643,43132.52009226858,-4.1135134064960885,0
56.449998738,89629.05787434254,43132.92666063251,-4.111008080292935,0
56.499998737,89628.7835344919,43133.328224752615,-4.10821238453596,0
56.549998736,89628.49934903166,43133.72890469031,-4.105538605643737,0
56.599998734,89628.22884620527,43134.132932714456,-4.103219402971648,0
56.649998733,89627.94464903168,43134.53360469031,-4.10113847206806,0
56.699998732,89627.66244561988,43134.93119982081,-4.099663661925505,0
56.79999873,89627.09998538542,43135.72802788972,-4.099050582894436,0
56.849998729,89626.82938525446,43136.12837642511,-4.1006898403443,0
56.899998728,89626.54653090946,43136.52966189593,-4.10516730807551,0
56.949998727,89626.26413516013,43136.927292435845,-4.110229073617009,0
57.049998724,89625.72206077533,43137.7392188111,-4.123521280844971,0
57.199998721,89624.91320035781,43138.96428831589,-4.144521342095403,0
57.24999872,89624.65931679866,43139.38057707028,-4.150822614735432,0
57.299998719,89624.39007451806,43139.78860108394,-4.15405124943937,0
57.449998715,89623.63220808134,43141.04337391433,-4.1654056976871985,0
57.499998714,89623.37022624577,43141.45488295561,-4.168438040430728,0
57.549998713,89623.12531968311,43141.879916261445,-4.171470383174258,0
57.599998712,89622.87429820311,43142.29710820296,-4.174382081224623,0
57.649998711,89622.61351615215,43142.7132965415,-4.176821700793095,0
57.69999871,89622.3675036812,43143.13780678467,-4.178562203418243,0
57.749998709,89622.12816882634,43143.561236632006,-4.180137514506932,0
57.799998708,89621.87454741572,43143.97709741993,-4.181384213505543,0
57.899998705,89621.38582864203,43144.82281353818,-4.182527686741015,0
57.949998704,89621.13224741569,43145.238697419925,-4.181878772151045,0
57.999998703,89620.8938611418,43145.6630896494,-4.178706978256052,0
58.049998702,89620.6408499246,43146.08297493716,-4.174585105841326,0
58.199998699,89619.87923085556,43147.334405609094,-4.160503319482498,0
58.249998698,89619.63106797499,43147.7498489399,-4.15547942001734,0
58.299998696,89619.37042699207,43148.162145683295,-4.15082822627544,0
58.449998693,89618.57732462413,43149.398004040064,-4.1337856553649495,0
58.499998692,89618.31073863486,43149.803262041074,-4.126277945462629,0
58.59999869,89617.76789793231,43150.61329989628,-4.106693277216256,0
58.649998689,89617.4838597399,43151.01391217451,-4.095420227749527,0
58.699998687,89617.20226375591,43151.416245060835,-4.087508783565944,0
58.749998686,89616.91938135769,43151.809115760865,-4.078693268456457,0
58.799998685,89616.62759060366,43152.20197166957,-4.074190913265117,0
58.849998684,89616.33728689818,43152.59175898192,-4.070811993365734,0
58.899998683,89616.0391303738,43152.984997507025,-4.0705700221675585,0
58.949998682,89615.75124339455,43153.37682676485,-4.0730404693910796,0
59.04999868,89615.16671592784,43154.16299021135,-4.09044712203687,0
59.099998679,89614.88791513882,43154.55936854205,-4.106046699179911,0
59.199998676,89614.33796138539,43155.36717503947,-4.1503939337430795,0
59.249998675,89614.08912699207,43155.78704568329,-4.176075858974754,0
59.299998674,89613.83115016513,43156.2010978543,-4.205801367582309,0
59.449998671,89613.17256072199,43157.50211918714,-4.306112000014722,0
59.49999867,89612.98898695887,43157.95276936854,-4.343910604633507,0
59.549998668,89612.81764966763,43158.405248407296,-4.382579656109737,0
59.649998666,89612.52959689952,43159.32558215243,-4.455920038036823,0
59.699998665,89612.41692701887,43159.79399240693,-4.496758815203862,0
59.749998664,89612.31607437009,43160.26888106994,-4.537898896673447,0
59.799998663,89612.24272788112,43160.74423124632,-4.579685899466825,0
59.899998661,89612.14003759583,43161.6994526103,-4.680112360061138,0
59.94999866,89612.13564726728,43162.17758705745,-4.736109260516512,0
59.999998658,89612.16076271693,43162.65456339493,-4.799875552494167,0
60.099998656,89612.28438058317,43163.59351685141,-4.963676867887835,0
60.199998654,89612.56243286128,43164.493950840726,-5.14984374519139,0
60.249998653,89612.76499347111,43164.911341458,-5.2407365768434255,0
60.299998652,89613.00611970246,43165.30699353635,-5.32451165102829,0
60.399998649,89613.56468646179,43166.02223478867,-5.464738217859836,0
60.449998648,89613.88542946553,43166.34492541309,-5.543625100366195,0
60.499998647,89614.2174273771,43166.64643952599,-5.624005732163825,0
60.549998646,89614.57511404109,43166.91599509198,-5.709024380492674,0
60.599998645,89614.95602865108,43167.15190979677,-5.790053237944591,0
60.699998643,89615.7576574277,43167.530390390726,-5.94984128509434,0
60.749998642,89616.18084473544,43167.666025915096,-6.031517130908545,0
60.799998641,89616.6174322327,43167.76599624442,-6.110649132962387,0
60.849998639,89617.05165097569,43167.83229019514,-6.184792652945154,0
60.899998638,89617.48481751677,43167.86229266423,-6.2415063003393145,0
60.949998637,89617.92348765089,43167.87571438134,-6.306595844946918,0
60.999998636,89618.36138857846,43167.85286297858,-6.3598453086536395,0
61.049998635,89618.79058446515,43167.811835026754,-6.41447440185626,0
61.099998634,89619.21102835165,43167.739765822065,-6.477904598439307,0
61.149998633,89619.63108882641,43167.654372135716,-6.539353601743224,0
61.199998632,89620.04943996,43167.53648760274,-6.603833562885577,0
61.24999863,89620.4503636424,43167.384114599394,-6.668516577293845,0
61.299998629,89620.85285051187,43167.221221041465,-6.730337310212884,0
61.399998627,89621.60346907214,43166.80557994809,-6.865015353348454,0
61.449998626,89621.96248054298,43166.56108236034,-6.922674131496926,0
61.499998625,89622.30416743518,43166.292721419646,-6.980458352900661,0
61.549998624,89622.63135474849,43166.00790298337,-7.036994675046952,0
61.599998623,89622.94287761998,43165.70845982613,-7.087628163031478,0
61.649998622,89623.23720457648,43165.38931611494,-7.13647336659427,0
61.69999862,89623.51788024999,43165.06076829142,-7.180897834397653,0
61.749998619,89623.78016511243,43164.71121082918,-7.220748525750423,0
61.799998618000004,89624.04071495828,43164.35985008847,-7.258113189704372,0
61.849998617,89624.28135415717,43163.993348920776,-7.294322442299505,0
61.899998616,89624.50588912268,43163.615941910706,-7.323479542807602,0
61.949998615,89624.72720021861,43163.23399085265,-7.349442122437849,0
62.049998613,89625.13919401624,43162.45085446639,-7.38735025441149,0
62.099998611,89625.33651721785,43162.04962795531,-7.401977791034645,0
62.14999861,89625.52868532881,43161.64951147753,-7.4106687653638526,0
62.199998609,89625.71124179775,43161.24469523164,-7.418796113097335,0
62.249998608,89625.90963134494,43160.840010341955,-7.425087572615881,0
62.299998607,89626.09244442465,43160.42741236332,-7.428981189046997,0
62.399998605,89626.45522034519,43159.60134072871,-7.431992071871587,0
62.449998604,89626.64553276265,43159.18468265865,-7.43270567290579,0
62.499998603,89626.83384390388,43158.770948263504,-7.43339650869218,0
62.549998601,89627.0203219534,43158.35233297273,-7.433927177125157,0
62.5999986,89627.20793276264,43157.934482658646,-7.434224723386029,0
62.699998598,89627.58227962216,43157.090646179866,-7.434137789453848,0
62.749998597,89627.78112104055,43156.67035347153,-7.434265668489248,0
62.799998596,89627.96420194276,43156.24265766918,-7.434545919752986,0
62.849998595,89628.15147272998,43155.81650079916,-7.435141446928466,0
62.899998594,89628.35041245118,43155.392680850484,-7.4358736587891086,0
62.949998592,89628.53375583212,43154.960930438785,-7.4363919785657,0
63.04999859,89628.91565582917,43154.09728266253,-7.434268467983989,0
63.149998588,89629.30989712481,43153.23164647412,-7.4267959127970755,0
63.199998587,89629.50515618018,43152.79792803204,-7.421653670304776,0
63.249998586,89629.71176516943,43152.365839616046,-7.41466496675017,0
63.299998585,89629.91476234478,43151.9323382933,-7.406253071712555,0
63.449998581,89630.55118100364,43150.63716965678,-7.379186265441846,0
63.49999858,89630.77429808203,43150.209718208236,-7.368781567082047,0
63.549998579,89631.00490384318,43149.78605555663,-7.357854514505367,0
63.599998578,89631.24168666977,43149.35753903301,-7.348750741742023,0
63.649998577,89631.4768892577,43148.93243359762,-7.33930728006441,0
63.699998576,89631.71212601,43148.5107962508,-7.329529264285408,0
63.749998575,89631.95770808449,43148.09085010301,-7.318285182660602,0
63.799998573,89632.2106500754,43147.67092506284,-7.306635113635432,0
63.849998572,89632.4723365528,43147.25507429643,-7.295441944775999,0
63.94999857,89632.98994597932,43146.43242566981,-7.276445024330597,0
64.099998567,89633.80928839438,43145.21391427924,-7.257601253335376,0
64.199998565,89634.35687923759,43144.405916629315,-7.252886073362756,0
64.249998563,89634.63036550813,43144.00377524739,-7.252029981174132,0
64.299998562,89634.9145148709,43143.60353998908,-7.2522747075123535,0
64.39999856,89635.46914370052,43142.79869022999,-7.253114082544723,0
64.499998558,89636.01326550813,43141.988075247384,-7.251386723728043,0
64.549998557,89636.29720468156,43141.587462964715,-7.249015613691745,0
64.599998556,89636.56811376083,43141.18330805563,-7.2411477740536965,0
64.649998554,89636.85332553119,43140.78765042974,-7.231581903562224,0
64.699998553,89637.13413294083,43140.38901449498,-7.2192227921922,0
64.799998551,89637.72764448392,43139.60931518563,-7.18954683321082,0
64.84999855,89638.0256958978,43139.223518673105,-7.171019419134359,0
64.899998549,89638.33461817022,43138.84789271486,-7.139405955551357,0
64.949998548,89638.66300878374,43138.48746585892,-7.101834198882183,0
65.099998544,89639.70848115644,43137.48186374298,-6.942977477487848,0
65.199998542,89640.4862362354,43136.9288083124,-6.799981227090973,0
65.249998541,89640.90295457211,43136.70281080014,-6.711794795032164,0
65.29999854,89641.33404004516,43136.50860241876,-6.622573698381006,0
65.399998538,89642.21857680751,43136.26040457564,-6.421649895883118,0
65.499998535,89643.1260321574,43136.18238467347,-6.214857922681616,0
65.599998533,89644.00000070552,43136.311601396716,-5.985652923137156,0
65.649998532,89644.41593675592,43136.452213630626,-5.885845712191458,0
65.699998531,89644.81464428011,43136.62413322411,-5.815535969366828,0
65.74999853,89645.19603374148,43136.82954785268,-5.732370406922577,0
65.799998529,89645.5525116935,43137.06499886451,-5.655621382951803,0
65.849998528,89645.8854960791,43137.320001268665,-5.574098936749203,0
65.899998527,89646.20346991604,43137.595389744274,-5.488743313203044,0
65.949998525,89646.48298591143,43137.904079493026,-5.3998982558922926,0
65.999998524,89646.74284264274,43138.22539688028,-5.307847934624772,0
66.049998523,89646.96472825436,43138.57812038754,-5.21391001037993,0
66.149998521,89647.31631453437,43139.3239565513,-5.03357101288931,0
66.19999852,89647.42099868141,43139.718144427345,-4.94791870759293,0
66.249998519,89647.51467930472,43140.11754465913,-4.873887797749774,0
66.299998518,89647.56142801513,43140.51754715985,-4.809437232021362,0
66.399998515,89647.60086891575,43141.325768741495,-4.712359759357995,0
66.449998514,89647.5859,43141.7248,-4.667569076285386,0
66.499998513,89647.5600585441,43142.12680213794,-4.621050637497673,0
66.549998512,89647.51907026084,43142.528727331795,-4.573608350936297,0
66.599998511,89647.44870709244,43142.925466017776,-4.529957440453814,0
66.64999851,89647.3690551175,43143.32246826934,-4.488380188933496,0
66.699998509,89647.27305760043,43143.71506353003,-4.449203423334348,0
